source,K,anchor,anchor_name,year,pp,rank,rank_norm
news,8,1,automation - software,1995,829.1083405803404,268.21073205401564,0.10745622277805113
news,8,1,automation - software,1996,751.9606226281502,246.1060267857143,0.09789420317649733
news,8,1,automation - software,1997,705.8704128576219,231.2489285714286,0.08873711764060958
news,8,1,automation - software,1998,790.3269647634739,239.90301974448315,0.05517548752173026
news,8,1,automation - software,1999,687.3204389259665,195.039586919105,0.04241835296196281
news,8,1,automation - software,2000,645.9192357082566,173.6831983805668,0.03721516999797874
news,8,1,automation - software,2001,609.6362863961589,162.25014285714286,0.0352641040767535
news,8,1,automation - software,2002,609.2755169744328,152.315,0.03235925217760782
news,8,1,automation - software,2003,634.7401403160854,145.113,0.030175296319401124
news,8,1,automation - software,2004,586.315495365109,140.893,0.02772392758756395
news,8,1,automation - software,2005,580.2928374802538,133.226,0.025468552857962148
news,8,1,automation - software,2006,601.1528305324357,129.29485714285715,0.024594798771705756
news,8,1,automation - software,2007,609.3994866262393,131.43314285714288,0.02194575769863798
news,8,1,automation - software,2008,602.41847855128,122.19614285714286,0.019750467570250986
news,8,1,automation - software,2009,593.1945087193826,122.22785714285715,0.020357737698677075
news,8,1,automation - software,2010,596.6724580869246,115.414,0.02054726722449706
news,8,1,automation - software,2011,570.5292316852374,113.63742857142857,0.020493675125595776
news,8,1,automation - software,2012,562.8938567547534,111.11042857142857,0.019367339824198807
news,8,1,automation - software,2013,582.6742311364868,109.04642857142856,0.018501260361626838
news,8,1,automation - software,2014,579.1576226902114,107.74814285714285,0.01821300589201198
news,8,1,automation - software,2015,571.9717682273572,106.923,0.017988391655450877
news,8,1,automation - software,2016,580.7273834033214,105.39614285714285,0.016608279681239027
news,8,1,automation - software,2017,613.1017624916022,108.421,0.014985625431928128
news,8,1,automation - software,2018,588.8521920180519,104.04985714285715,0.01472959472577253
news,8,1,automation - software,2019,600.0794071326064,103.77785714285714,0.013874045072574484
news,8,1,automation - software,2020,564.8612244035295,105.807,0.01480025178346622
news,8,1,automation - software,2021,589.4137604477831,103.2567142857143,0.014772062129572858
news,8,1,automation - software,2022,578.9953593753556,105.04528571428571,0.015055938901287907
news,8,1,automation - software,2023,602.0861610852064,103.01886520737328,0.013626834022139322
news,8,2,data collection - software,1990,1536.4806102611478,458.29118964659034,0.20278371223300456
news,8,2,data collection - software,1991,,,
news,8,2,data collection - software,1992,1112.1954964250829,318.1529017857143,0.13796743355841903
news,8,2,data collection - software,1993,1045.5751416425587,300.463539445629,0.12774810350579463
news,8,2,data collection - software,1994,1058.7879052483052,293.5907087770841,0.1158148752572324
news,8,2,data collection - software,1995,664.9301369595688,222.02327246688148,0.08895163159730829
news,8,2,data collection - software,1996,750.6881859295038,220.24109536576023,0.08760584541199692
news,8,2,data collection - software,1997,680.1881021399361,213.6140776699029,0.08197009887563426
news,8,2,data collection - software,1998,779.2280850477695,234.8310495626822,0.0540089810401753
news,8,2,data collection - software,1999,720.0662102951032,200.2762390670554,0.04355725077578412
news,8,2,data collection - software,2000,652.4518964745637,174.7232323232323,0.03743801849651432
news,8,2,data collection - software,2001,625.7401503810647,167.96485943775102,0.036506163755216474
news,8,2,data collection - software,2002,627.9175203439527,159.23728571428572,0.033829888615739476
news,8,2,data collection - software,2003,669.5922271301428,159.73142857142858,0.03321510263494044
news,8,2,data collection - software,2004,591.2225962974743,145.24385714285714,0.028580058469668858
news,8,2,data collection - software,2005,601.6976407956415,141.39914285714286,0.02703099653166562
news,8,2,data collection - software,2006,627.705151442981,136.69257142857143,0.0260020109242099
news,8,2,data collection - software,2007,618.6848504669899,137.0147142857143,0.022877728216015074
news,8,2,data collection - software,2008,632.0151531777387,131.0734285714286,0.021185296358724515
news,8,2,data collection - software,2009,630.2971628312974,132.2862857142857,0.02203302560197963
news,8,2,data collection - software,2010,643.3017366742162,128.351,0.022850453978992345
news,8,2,data collection - software,2011,612.3609603860258,125.69085714285714,0.022667422388251965
news,8,2,data collection - software,2012,596.5721880554764,123.1812857142857,0.021471376279289824
news,8,2,data collection - software,2013,604.4146256187928,115.54,0.019602986087546657
news,8,2,data collection - software,2014,597.1810730237016,112.52057142857143,0.01901970443349754
news,8,2,data collection - software,2015,611.0283533189618,118.49542857142856,0.01993530090367237
news,8,2,data collection - software,2016,612.2011264288632,113.472,0.01788086983926883
news,8,2,data collection - software,2017,638.0268500559833,117.26342857142856,0.01620779938789614
news,8,2,data collection - software,2018,631.1140541392034,114.94457142857144,0.016271881572561073
news,8,2,data collection - software,2019,627.010389605357,111.00457142857144,0.014840183346065699
news,8,2,data collection - software,2020,588.2100505822164,112.1422857142857,0.015686429670483386
news,8,2,data collection - software,2021,613.2519147204579,108.32,0.015496423462088698
news,8,2,data collection - software,2022,595.6320724414645,109.10985714285715,0.015638506111918752
news,8,2,data collection - software,2023,619.4246011026147,106.62236652236652,0.014103487635233667
news,8,3,data processing - software,1990,1610.2441246815827,519.9416433239963,0.2300626740371665
news,8,3,data processing - software,1991,968.9494735164284,296.98881987577636,0.1931006631181901
news,8,3,data processing - software,1992,1152.8714555869867,339.204329004329,0.1470964132716084
news,8,3,data processing - software,1993,1043.965682106776,296.0907164052565,0.1258889100362485
news,8,3,data processing - software,1994,1067.5377603441052,304.6986430456087,0.12019670337104882
news,8,3,data processing - software,1995,920.6269953950398,302.3616614529023,0.12113848615901536
news,8,3,data processing - software,1996,828.7534867284189,263.6615218951902,0.10487729590103033
news,8,3,data processing - software,1997,750.4713034741524,235.79925524712255,0.09048321383235708
news,8,3,data processing - software,1998,967.3839168411225,319.1296457607433,0.07339688264966497
news,8,3,data processing - software,1999,784.0125085827209,227.3350754936121,0.04944216517912399
news,8,3,data processing - software,2000,796.4255059873916,231.92612819775798,0.04969490640620484
news,8,3,data processing - software,2001,707.6014694657749,199.27885714285713,0.04331207501474835
news,8,3,data processing - software,2002,748.6052141513907,203.84985714285713,0.04330780903821056
news,8,3,data processing - software,2003,811.0688891423393,214.0747142857143,0.04451543237382289
news,8,3,data processing - software,2004,758.8311643221772,211.15285714285713,0.041549165120593694
news,8,3,data processing - software,2005,773.3216369262635,216.45557142857143,0.041379386623699374
news,8,3,data processing - software,2006,757.4208870152215,188.33457142857142,0.03582548438816272
news,8,3,data processing - software,2007,776.9347396795695,189.61914285714286,0.03166123607566253
news,8,3,data processing - software,2008,800.871391804939,200.8977142857143,0.03247094137477199
news,8,3,data processing - software,2009,776.7840762515254,191.0377142857143,0.03181840677643476
news,8,3,data processing - software,2010,769.3394550526285,176.002,0.03133380808260638
news,8,3,data processing - software,2011,739.0527010283108,175.7094285714286,0.031687904160762594
news,8,3,data processing - software,2012,726.2081366994878,172.4727142857143,0.03006322368584875
news,8,3,data processing - software,2013,730.0646925204837,157.45085714285713,0.02671375248436667
news,8,3,data processing - software,2014,733.0866890448422,159.0345714285714,0.026882111465275766
news,8,3,data processing - software,2015,721.600249333686,155.0617142857143,0.026087098634877907
news,8,3,data processing - software,2016,732.1896327278104,153.753,0.024228332808068076
news,8,3,data processing - software,2017,798.5606620380453,169.83314285714286,0.023473827623654853
news,8,3,data processing - software,2018,738.4475982156357,152.1885714285714,0.0215442485034784
news,8,3,data processing - software,2019,787.1804230936883,163.35785714285714,0.021839285714285714
news,8,3,data processing - software,2020,731.7831785624575,158.2427142857143,0.022134943948204543
news,8,3,data processing - software,2021,743.6586021164752,150.70214285714286,0.02155967708972001
news,8,3,data processing - software,2022,714.0565782985336,146.29114285714286,0.020967628329818383
news,8,3,data processing - software,2023,738.4120449665921,142.08652729384437,0.018794514192307453
news,8,4,interoperability - software,1990,1661.3237327569216,540.6650326797386,0.23923231534501707
news,8,4,interoperability - software,1991,,,
news,8,4,interoperability - software,1992,1323.524225184579,435.7910607356715,0.18898137933029988
news,8,4,interoperability - software,1993,1130.1873243867992,331.3452031839129,0.14087806257819424
news,8,4,interoperability - software,1994,1178.317907040037,307.55797101449275,0.12132464339822199
news,8,4,interoperability - software,1995,986.5356370487384,281.9775224775225,0.11297176381310997
news,8,4,interoperability - software,1996,895.2372030771452,274.3975229046488,0.10914778158498362
news,8,4,interoperability - software,1997,808.4101651007134,231.56275510204082,0.08885754224944008
news,8,4,interoperability - software,1998,880.6894208845393,229.85728628800916,0.05286506124379236
news,8,4,interoperability - software,1999,744.536808658913,173.27838459327393,0.03768559908509655
news,8,4,interoperability - software,2000,703.5065206012978,159.9118999712561,0.03426438825182261
news,8,4,interoperability - software,2001,636.2884568977274,142.3610077297452,0.030941318784991352
news,8,4,interoperability - software,2002,627.6561743730155,131.20642857142857,0.027874745819296488
news,8,4,interoperability - software,2003,657.2661433935414,131.55242857142858,0.027355464456524967
news,8,4,interoperability - software,2004,609.0998543344127,127.3742857142857,0.025063810648226235
news,8,4,interoperability - software,2005,588.7103189833076,117.56042857142856,0.022473796324111752
news,8,4,interoperability - software,2006,604.8705493642282,111.379,0.021186798554308543
