min_share,max_share,year,run,V_t,E_t,n_core,R_t,S_t,H_t,Q_cp,C_t,density
0.00025,0.01,2017,0,2417,118700,1007,0.4166321886636326,105,0.24874439006399096,0.2824158200770331,0.38728897715988087,0.04065436053122611
0.00025,0.01,2018,0,2405,115863,1049,0.4361746361746362,95,0.16470450317656923,0.2505449177878404,0.42135367016205916,0.040079770029853225
0.00025,0.01,2019,0,2410,146371,983,0.4078838174273859,100,0.25527456071630744,0.2754602276902385,0.3560528992878942,0.050423291632863625
0.00025,0.01,2020,0,2404,130803,992,0.41264559068219636,123,0.20430378511966704,0.27179385628802405,0.4042338709677419,0.04528553118917493
0.00025,0.01,2021,0,2381,144298,941,0.39521209575808486,126,0.26268999560690753,0.28976581833695614,0.38682252922422955,0.05092768732860637
0.00025,0.01,2022,0,2374,146712,936,0.3942712721145746,104,0.22514427642632767,0.2686326892403654,0.38568376068376065,0.05208554110746743
0.00025,0.01,2023,0,2388,176901,1043,0.4367671691792295,112,0.13271235254157515,0.2352554751774724,0.40364333652924256,0.06206882758998175
0.00025,0.05,1990,0,1322,24217,518,0.3918305597579425,131,0.08974970557982138,0.32557868580077226,,0.02773422692431466
0.00025,0.05,1991,0,899,7225,428,0.4760845383759733,122,0.0737509826185693,0.35542424802861083,0.5981308411214954,0.017899125729900333
0.00025,0.05,1992,0,1388,24359,549,0.39553314121037464,166,0.07532489938653157,0.3406858836251599,0.6794171220400729,0.025306001176008595
0.00025,0.05,1993,0,1434,23608,573,0.399581589958159,153,0.10292420103006435,0.35754326673788134,0.5671902268760908,0.02297702783852623
0.00025,0.05,1994,0,1531,29839,582,0.380143696930111,163,0.08996114830953814,0.3134173828728476,0.5773195876288659,0.02547696195830825
0.00025,0.05,1995,0,1502,25741,538,0.3581890812250333,116,0.08888075068061524,0.30903968915654056,0.5390334572490707,0.022835198194545846
0.00025,0.05,1996,0,1528,21605,626,0.4096858638743455,145,0.12502934601761778,0.3325385205382642,0.6150159744408945,0.018519185207281155
0.00025,0.05,1997,0,1582,23862,638,0.40328697850821743,143,0.12281718929648887,0.32741844992447205,0.5940438871473355,0.01908088385225629
0.00025,0.05,1998,0,2226,88677,818,0.3674752920035939,192,0.11905117736025013,0.33120374959726284,0.6442542787286063,0.035808473908961504
0.00025,0.05,1999,0,2267,98712,812,0.35818262020291136,217,0.1197766264650926,0.3395118217562144,0.43842364532019706,0.03843160492596683
0.00025,0.05,2000,0,2313,106393,817,0.353220925205361,216,0.13013997234411354,0.370360437338488,0.44553243574051404,0.03979051756507898
0.00025,0.05,2001,0,2330,103359,876,0.3759656652360515,194,0.1257506098705198,0.3661702852608622,0.4509132420091324,0.03809367611585219
0.00025,0.05,2002,0,2317,100985,816,0.3521795425118688,198,0.15958105055747787,0.3541474300843231,0.41789215686274506,0.037637630698382385
0.00025,0.05,2003,0,2342,96071,876,0.3740392826643894,195,0.1414795354558913,0.35158325980946736,0.4600456621004566,0.03504564057124493
0.00025,0.05,2004,0,2403,114455,873,0.36329588014981273,176,0.14904694612066988,0.3531946127239979,0.4043528064146621,0.03965865593348309
0.00025,0.05,2005,0,2400,115986,905,0.3770833333333333,192,0.13885900918775368,0.350217938041505,0.42320441988950275,0.040289704043351394
0.00025,0.05,2006,0,2426,115442,908,0.3742786479802143,201,0.15083011508082828,0.34379762517583046,0.39977973568281944,0.03924562939291694
0.00025,0.05,2007,0,2459,157317,899,0.36559577063847093,186,0.15737545486828153,0.3350426383147308,0.43715239154616237,0.052055334830520786
0.00025,0.05,2008,0,2481,185034,902,0.3635630794034663,197,0.15589893854995795,0.33782617370392,0.4290465631929047,0.060145492842376254
0.00025,0.05,2009,0,2458,160981,867,0.3527257933279089,171,0.16565760573854343,0.3332369695618319,0.38754325259515576,0.05331109236723557
0.00025,0.05,2010,0,2458,131615,882,0.35882831570382423,175,0.14872146893526872,0.33937559432074704,0.4240362811791383,0.043586133903465066
0.00025,0.05,2011,0,2459,123607,923,0.37535583570557135,179,0.14933521455426443,0.3372575679331067,0.4387865655471289,0.040900880212540174
0.00025,0.05,2012,0,2480,127634,862,0.34758064516129034,188,0.16909092866640468,0.3358736348366496,0.4025522041763341,0.04152103475647048
0.00025,0.05,2013,0,2482,127833,838,0.33763094278807415,161,0.17055325499399068,0.33653453461892374,0.4128878281622912,0.04151876582737914
0.00025,0.05,2014,0,2483,128351,932,0.37535239629480466,179,0.152323675145978,0.33503372439216556,0.4570815450643777,0.041653428649222446
0.00025,0.05,2015,0,2495,130731,866,0.3470941883767535,168,0.1535263402119591,0.3373931939649685,0.4006928406466512,0.042018600151385366
0.00025,0.05,2016,0,2508,151208,852,0.3397129186602871,151,0.16159161542022085,0.3370431618292697,0.4424882629107981,0.048097543783307856
0.00025,0.05,2017,0,2517,191940,870,0.3456495828367104,198,0.16472453428458186,0.33526403522933307,0.44252873563218387,0.06061800424837654
0.00025,0.05,2018,0,2503,185110,859,0.34318817419097086,184,0.18339135985341815,0.3304906042671416,0.4214202561117578,0.05911690942890913
0.00025,0.05,2019,0,2509,226321,870,0.346751693901953,193,0.17616065530453162,0.33161129145035495,0.3816091954022989,0.07193274864395671
0.00025,0.05,2020,0,2506,209723,769,0.3068635275339186,209,0.16516307297911093,0.34559810841209626,0.39661898569570875,0.06681704428334075
0.00025,0.05,2021,0,2482,227041,769,0.3098307816277196,169,0.18867155595313187,0.34319260582959166,0.4161248374512354,0.07374044348653311
0.00025,0.05,2022,0,2475,228603,781,0.31555555555555553,186,0.1797049319546659,0.3389299139704835,0.4020486555697823,0.07466843046471179
0.00025,0.05,2023,0,2487,263345,803,0.3228789706473663,181,0.18758578121583291,0.3372585234963784,0.4122042341220423,0.0851879491780428
0.00025,0.1,1990,0,1333,25686,526,0.3945986496624156,141,0.10338446413855913,0.3663115998516903,,0.0289329089029014
0.00025,0.1,1991,0,910,7745,411,0.45164835164835165,112,0.07550866973318891,0.35435659502276373,0.6155717761557178,0.018726048429018725
0.00025,0.1,1992,0,1395,25879,529,0.37921146953405016,139,0.09308500184033075,0.37129173292508383,0.720226843100189,0.026615860086494605
0.00025,0.1,1993,0,1442,25279,536,0.37170596393897365,143,0.09579666963689012,0.3605768253221185,0.5802238805970149,0.02433103841241394
0.00025,0.1,1994,0,1540,31763,536,0.34805194805194806,126,0.12030101358877254,0.3631571675450824,0.5895522388059702,0.02680354083862856
0.00025,0.1,1995,0,1507,27407,528,0.35036496350364965,112,0.09461088154269971,0.3074069204470623,0.553030303030303,0.02415200952438862
0.00025,0.1,1996,0,1536,23171,601,0.3912760416666667,160,0.11747198928020684,0.3369104667437212,0.6222961730449251,0.019655096362649293
0.00025,0.1,1997,0,1589,25556,576,0.36249213341724357,138,0.12674816743827158,0.33404761357565826,0.578125,0.020255757070413247
0.00025,0.1,1998,0,2236,93239,759,0.33944543828264756,191,0.11588821710835803,0.3487935689357153,0.6561264822134387,0.03731455579434353
0.00025,0.1,1999,0,2273,103475,792,0.3484381874175099,208,0.11881759514335272,0.37360525657828136,0.4545454545454546,0.04007353624607301
0.00025,0.1,2000,0,2322,111388,817,0.35185185185185186,216,0.10591185772349809,0.378656425300979,0.4785801713586292,0.04133624722184184
0.00025,0.1,2001,0,2336,108337,829,0.3548801369863014,199,0.11716268383289122,0.3734766279979989,0.4414957780458384,0.039723460737438036
0.00025,0.1,2002,0,2322,105862,817,0.35185185185185186,207,0.12828526013162767,0.3613879934551252,0.4283965728274174,0.03928554066325476
0.00025,0.1,2003,0,2348,100743,839,0.35732538330494035,213,0.12468302550996488,0.3582782655459136,0.432657926102503,0.03656231558791571
0.00025,0.1,2004,0,2410,119600,845,0.3506224066390041,207,0.1362711389657225,0.3593448778150251,0.44260355029585796,0.04120095974810918
0.00025,0.1,2005,0,2405,121273,845,0.35135135135135137,204,0.1299128181786352,0.3578800574385382,0.4402366863905326,0.04195121782476192
0.00025,0.1,2006,0,2431,120672,838,0.34471410941999175,176,0.14699733995591274,0.35099459383328324,0.41408114558472553,0.04085500556088791
0.00025,0.1,2007,0,2464,163115,823,0.3340097402597403,169,0.15702708727959383,0.34130733224062687,0.41555285540704734,0.053754989427949235
0.00025,0.1,2008,0,2486,191076,847,0.3407079646017699,180,0.1597066666294959,0.3424917649432192,0.4179456906729634,0.06185981536847796
0.00025,0.1,2009,0,2463,166746,811,0.32927324401136826,178,0.1692526162308943,0.33803497051883935,0.41800246609124536,0.05499623509995043
0.00025,0.1,2010,0,2463,137126,815,0.33089727974015426,162,0.15289547969438064,0.34524814587731717,0.43435582822085894,0.04522695437561202
0.00025,0.1,2011,0,2465,129049,835,0.33874239350912777,173,0.14940227329771597,0.34310141424903823,0.4299401197604791,0.042493941150127765
0.00025,0.1,2012,0,2486,133270,808,0.3250201126307321,179,0.15964121164591702,0.3427392803651029,0.4108910891089109,0.04314543738699291
0.00025,0.1,2013,0,2487,133552,829,0.3333333333333333,175,0.15767249043639717,0.3433140255023265,0.42460796139927626,0.04320196316097124
0.00025,0.1,2014,0,2489,134114,864,0.3471273603856971,147,0.13847361539780528,0.3156785923726449,0.4502314814814815,0.04331405450864834
0.00025,0.1,2015,0,2500,136597,817,0.3268,171,0.14346154019017546,0.34490395361808207,0.412484700122399,0.043728531412565025
0.00025,0.1,2016,0,2513,157375,812,0.3231197771587744,185,0.16040792059986905,0.34409022736488654,0.4433497536945813,0.04986015395104691
0.00025,0.1,2017,0,2522,198633,804,0.31879460745440125,179,0.17076000594044707,0.34263721832136934,0.4353233830845771,0.06248322968901041
0.00025,0.1,2018,0,2508,191731,776,0.3094098883572568,163,0.1969855988946753,0.33764607257980545,0.43170103092783507,0.06098744885930241
0.00025,0.1,2019,0,2514,233663,834,0.3317422434367542,187,0.1587909528492314,0.3377124201636899,0.44124700239808157,0.07397111788785823
0.00025,0.1,2020,0,2511,216586,711,0.2831541218637993,200,0.1722796876885431,0.3506219976446538,0.40365682137834036,0.06872898688003859
0.00025,0.1,2021,0,2487,234160,675,0.27141133896260555,157,0.2079319615912208,0.3478045406289691,0.4177777777777778,0.07574706252076364
0.00025,0.1,2022,0,2480,235563,702,0.2830645161290323,195,0.1976972589508203,0.34388550803941625,0.43162393162393164,0.07663177139585421
0.00025,0.1,2023,0,2492,270257,765,0.30698234349919745,180,0.19503097099406208,0.34095685358548844,0.4418300653594771,0.08707333559723512
0.00025,1.0,1990,0,1341,27485,458,0.3415361670395227,148,0.09007265307679109,0.3765578199825142,,0.030590893407681948
0.00025,1.0,1991,0,916,8704,353,0.3853711790393013,93,0.08332463947226923,0.3658354506397435,0.6260623229461757,0.02076979979478369
0.00025,1.0,1992,0,1400,27710,468,0.3342857142857143,143,0.08368945868945869,0.38214991848803626,0.75,0.028295721433677118
0.00025,1.0,1993,0,1448,27059,478,0.3301104972375691,150,0.09395843910295686,0.3729911221611355,0.6234309623430963,0.025828824735497715
0.00025,1.0,1994,0,1544,33794,493,0.31930051813471505,143,0.10153096700665298,0.3751424878225985,0.6024340770791075,0.028369806480209807
0.00025,1.0,1995,0,1515,29317,495,0.32673267326732675,127,0.1049239873482298,0.36512872900339877,0.5818181818181818,0.025562952596448547
0.00025,1.0,1996,0,1545,25070,527,0.34110032362459547,140,0.1155190851513526,0.35126398790541036,0.6204933586337761,0.021018830591746734
0.00025,1.0,1997,0,1599,27421,535,0.33458411507191993,151,0.10701021923312079,0.34493215911034447,0.6093457943925233,0.021462882386598006
0.00025,1.0,1998,0,2240,96918,689,0.30758928571428573,201,0.10112676709056478,0.3896874619977862,0.6763425253991291,0.038648471894340584
0.00025,1.0,1999,0,2277,107430,740,0.32498902064119456,239,0.09333455076698317,0.39106829639715773,0.46756756756756757,0.04145913941894686
0.00025,1.0,2000,0,2327,115440,691,0.29694886119467123,225,0.09839344392761176,0.3916001216833637,0.4587554269175108,0.04265600906920553
0.00025,1.0,2001,0,2340,112572,742,0.3170940170940171,243,0.09898939996076754,0.3882483799188577,0.5040431266846361,0.041135264906107145
0.00025,1.0,2002,0,2325,109899,689,0.29634408602150536,196,0.12061189625063987,0.37802445417439495,0.4716981132075472,0.0406784742657265
0.00025,1.0,2003,0,2351,104788,718,0.3054019566142067,198,0.1146561556784941,0.37524939342378955,0.46935933147632314,0.037933337556675745
0.00025,1.0,2004,0,2415,123951,746,0.30890269151138716,210,0.11621947976338504,0.3764348157066327,0.47319034852546915,0.042523169708789825
0.00025,1.0,2005,0,2410,125538,743,0.308298755186722,215,0.11862171655052364,0.3743418789126391,0.45625841184387617,0.0432465391710546
0.00025,1.0,2006,0,2436,124936,756,0.3103448275862069,207,0.126665686850872,0.3669512290772893,0.43386243386243384,0.042125138662701504
0.00025,1.0,2007,0,2468,167888,714,0.2893030794165316,205,0.14830638137607985,0.35592318403273704,0.4425770308123249,0.05514870849508488
0.00025,1.0,2008,0,2489,196118,771,0.3097629570108477,208,0.1508829303496898,0.35348766259915365,0.4708171206225681,0.06333914238727571
0.00025,1.0,2009,0,2466,171610,740,0.30008110300081103,175,0.15847699050401756,0.3502801641147078,0.4175675675675675,0.056462823404384826
0.00025,1.0,2010,0,2467,141552,713,0.28901499797324687,189,0.14492032362319493,0.3582006082999486,0.43618513323983166,0.046535435633574866
0.00025,1.0,2011,0,2468,133415,657,0.2662074554294976,190,0.1517135450331172,0.35721085430463034,0.4337899543378996,0.04382484122672108
0.00025,1.0,2012,0,2490,137758,1712,0.6875502008032128,257,0.27474765809240975,0.3313651765405517,0.735981308411215,0.04445520127920279
0.00025,1.0,2013,0,2490,137985,679,0.27269076305220885,184,0.15089981151350967,0.3559263457623215,0.3136966126656848,0.04452845532390712
0.00025,1.0,2014,0,2492,138659,728,0.29213483146067415,204,0.14471757637966434,0.3550854947974041,0.49862637362637363,0.04467414957087892
0.00025,1.0,2015,0,2503,141501,683,0.2728725529364762,192,0.14602916681851016,0.358727905481847,0.4216691068814056,0.045189896824050946
0.00025,1.0,2016,0,2517,162957,667,0.2649980135081446,198,0.15240430759133172,0.35969825050579934,0.4557721139430285,0.05146466665782378
0.00025,1.0,2017,0,2525,205021,646,0.25584158415841585,182,0.1613501519232428,0.3605327187960101,0.47213622291021673,0.06433948941645354
0.00025,1.0,2018,0,2512,198264,617,0.24562101910828024,187,0.16348515454872614,0.35837183359359454,0.45380875202593196,0.06286479617073412
0.00025,1.0,2019,0,2518,240476,589,0.23391580619539318,183,0.17368507527650387,0.3601702784604752,0.4617996604414262,0.07588619784196614
0.00025,1.0,2020,0,2516,223254,511,0.20310015898251194,166,0.17784475396463703,0.3695645616399514,0.4461839530332681,0.07056358194236804
0.00025,1.0,2021,0,2490,240810,558,0.22409638554216868,176,0.17783687259927286,0.366333191028894,0.48566308243727596,0.07771060134471192
0.00025,1.0,2022,0,2484,242187,593,0.2387278582930757,194,0.17537658289942532,0.3626848884336579,0.4873524451939292,0.07853305861500717
0.00025,1.0,2023,0,2496,277047,577,0.2311698717948718,185,0.1889862403094953,0.3618265676344895,0.4488734835355286,0.08897506551564668
0.0005,0.005,1990,0,820,7066,335,0.40853658536585363,91,0.07332590777456002,0.32190412271120983,,0.021042913725840554
0.0005,0.005,1991,0,523,2184,276,0.5277246653919694,94,0.06926065952530978,0.3736229075667954,0.6123188405797102,0.015999648359376718
0.0005,0.005,1992,0,852,7096,335,0.3931924882629108,83,0.08323457340164847,0.33073483584812036,0.6955223880597015,0.01957376850212123
0.0005,0.005,1993,0,875,6861,368,0.4205714285714286,102,0.06793478260869568,0.30489016562543003,0.5923913043478262,0.017943118666230794
0.0005,0.005,1994,0,939,8724,367,0.3908413205537806,98,0.07699960650090211,0.3074900619467328,0.5585831062670299,0.019809669134927824
0.0005,0.005,1995,0,922,7052,427,0.4631236442516269,105,0.07172199704929001,0.32302853274588533,0.5644028103044496,0.016609316008017315
0.0005,0.005,1996,0,917,5557,473,0.5158124318429662,112,0.07829561657183466,0.2925046678102413,0.5687103594080338,0.01323139342739996
0.0005,0.005,1997,0,968,5763,578,0.5971074380165289,115,0.07249075082913278,0.26019210274386817,0.546712802768166,0.01231336586699941
0.0005,0.005,1998,0,1330,22464,681,0.51203007518797,103,0.1593946019609239,0.2721015856872921,0.5080763582966226,0.02541794667255045
0.0005,0.005,1999,0,1341,24932,685,0.5108128262490679,97,0.19415632159411797,0.2720762602795468,0.3868613138686131,0.027749396195755005
0.0005,0.005,2000,0,1363,27441,728,0.5341159207630227,113,0.17049193937930207,0.26800960463255363,0.396978021978022,0.029563576071182703
0.0005,0.005,2001,0,1370,26076,770,0.5620437956204379,102,0.16122786304604494,0.259063889717488,0.38441558441558443,0.02780654001802157
0.0005,0.005,2002,0,1366,25601,794,0.5812591508052709,95,0.07208979182660888,0.2042497117031274,0.36523929471032746,0.027460192321100082
0.0005,0.005,2003,0,1365,24171,772,0.5655677655677656,74,0.11376815484979462,0.23815105634318895,0.3264248704663213,0.02596435822242274
0.0005,0.005,2004,0,1386,29703,804,0.5800865800865801,80,0.11324286527561195,0.23132846014753736,0.36318407960199006,0.030946911091315425
0.0005,0.005,2005,0,1390,30208,792,0.5697841726618705,78,0.09432392102846643,0.2235908865341619,0.3421717171717171,0.031292115335809105
0.0005,0.005,2006,0,1405,30390,825,0.5871886120996441,77,0.09490541781450872,0.22081230416651976,0.3418181818181818,0.030811813729963194
0.0005,0.005,2007,0,1413,44059,768,0.5435244161358811,69,0.18414984809027782,0.23102879192415035,0.36588541666666663,0.04416596997928984
0.0005,0.005,2008,0,1420,54351,706,0.4971830985915493,91,0.19178791259058342,0.24481206066644673,0.3342776203966006,0.053946937438584995
0.0005,0.005,2009,0,1416,44500,735,0.5190677966101694,70,0.17920866305705951,0.23106974371901465,0.382312925170068,0.04441915713401609
0.0005,0.005,2010,0,1416,34306,849,0.5995762711864406,82,0.08424100410515524,0.211006965616011,0.39458186101295645,0.03424367650875407
0.0005,0.005,2011,0,1414,31581,906,0.6407355021216408,89,0.03163360281469136,0.18572226851567408,0.3377483443708609,0.03161289741349021
0.0005,0.005,2012,0,1423,33018,910,0.6394940267041461,85,0.04519260958821399,0.19090672351963955,0.31868131868131866,0.032634447340408185
0.0005,0.005,2013,0,1425,33143,901,0.632280701754386,76,0.041553287074048935,0.19513454898969243,0.30854605993340734,0.03266607530061108
0.0005,0.005,2014,0,1420,33405,908,0.6394366197183099,78,0.036753575656426486,0.19053000100919876,0.30396475770925113,0.03315665664175327
0.0005,0.005,2015,0,1428,33926,903,0.6323529411764706,88,0.04684642921527724,0.20719263665440207,0.31450719822812845,0.03329741146633846
0.0005,0.005,2016,0,1431,40030,869,0.6072676450034941,75,0.05732949662389874,0.2034093477149884,0.2957422324510932,0.03912369950105799
0.0005,0.005,2017,0,1426,53079,812,0.5694249649368864,65,0.0866618942464025,0.1967938679959883,0.291871921182266,0.05224182475824906
0.0005,0.005,2018,0,1426,52693,800,0.5610098176718092,69,0.15413749999999996,0.21991352123584354,0.30625,0.05186191284663271
0.0005,0.005,2019,0,1431,65874,763,0.53319357092942,67,0.17156014834180455,0.2255484050044879,0.3079947575360419,0.06438257759012476
0.0005,0.005,2020,0,1431,59297,810,0.5660377358490566,75,0.15211095869532085,0.21636613448555098,0.3617283950617284,0.05795448436957871
0.0005,0.005,2021,0,1421,66048,786,0.5531315974665728,74,0.13914625539822206,0.22480197490681664,0.31806615776081426,0.06546470943889941
0.0005,0.005,2022,0,1417,67022,869,0.6132674664784756,77,0.06921040678742679,0.19237435858025598,0.36248561565017257,0.06680581637820014
0.0005,0.005,2023,0,1422,81628,835,0.5872011251758087,80,0.05764423249309764,0.1870811792948588,0.3017964071856287,0.08079332416802018
0.0005,0.01,1990,0,928,11304,394,0.4245689655172414,107,0.09438532299208945,0.31505478040013135,,0.026280549045865416
0.0005,0.01,1991,0,616,3420,310,0.5032467532467533,93,0.07040582726326741,0.35523547568424313,0.5806451612903225,0.018055115616091227
0.0005,0.01,1992,0,970,11335,398,0.41030927835051545,102,0.10177773288553316,0.32158175003180894,0.6532663316582914,0.02411881735873948
0.0005,0.01,1993,0,994,10976,412,0.41448692152917505,106,0.12615467998868887,0.344258144782577,0.5679611650485437,0.022240188360778974
0.0005,0.01,1994,0,1058,13921,419,0.3960302457466919,108,0.09810265377845878,0.2926206320906097,0.5656324582338902,0.02489658465572035
0.0005,0.01,1995,0,1045,11680,485,0.46411483253588515,103,0.08860877882878092,0.30387356224221423,0.5628865979381443,0.02141194155713212
0.0005,0.01,1996,0,1046,9191,527,0.5038240917782026,98,0.1210568575841918,0.30598397146001216,0.5597722960151803,0.016816855279167847
0.0005,0.01,1997,0,1102,10057,610,0.5535390199637024,104,0.07696318194033863,0.25195678036344127,0.5327868852459017,0.0165779006380934
0.0005,0.01,1998,0,1456,42721,636,0.4368131868131868,107,0.17390035995411576,0.31511171908239227,0.5330188679245282,0.04033174729051018
0.0005,0.01,1999,0,1467,47753,639,0.43558282208588955,90,0.16148324480004705,0.28203588721734535,0.40062597809076683,0.04440854785266774
0.0005,0.01,2000,0,1487,50703,677,0.45527908540685946,96,0.15599056572898506,0.27935914096113934,0.395864106351551,0.045891671290258056
0.0005,0.01,2001,0,1494,48860,699,0.4678714859437751,103,0.19686206127289957,0.3040363740054262,0.3848354792560801,0.043809979816564766
0.0005,0.01,2002,0,1494,48092,668,0.44712182061579653,99,0.21284825558463916,0.29360820665441467,0.3772455089820359,0.04312135794797856
0.0005,0.01,2003,0,1491,46023,668,0.44802146210596916,93,0.1910878841120155,0.294251892100783,0.39520958083832336,0.0414324875427059
0.0005,0.01,2004,0,1511,55364,667,0.4414295168762409,82,0.21728341226688003,0.2937643977398698,0.3508245877061469,0.04853064283554157
0.0005,0.01,2005,0,1520,56840,671,0.44144736842105264,95,0.20331111560253293,0.26907042000386755,0.35767511177347244,0.04923599320882852
0.0005,0.01,2006,0,1530,56079,707,0.4620915032679739,72,0.17467075056667108,0.25723762532647015,0.36633663366336633,0.04794367714384642
0.0005,0.01,2007,0,1537,75945,707,0.45998698763825635,72,0.2226732473206908,0.2640244642128316,0.40028288543140034,0.06433748780091086
0.0005,0.01,2008,0,1544,90283,668,0.4326424870466321,93,0.19636774355480663,0.270992615600539,0.3458083832335329,0.07579189318970178
0.0005,0.01,2009,0,1540,76203,718,0.4662337662337662,66,0.16645199835507177,0.234008233092211,0.3983286908077994,0.0643047011468064
0.0005,0.01,2010,0,1540,61001,765,0.4967532467532468,80,0.14257251484471786,0.23717807331716884,0.3712418300653595,0.051476333932474284
0.0005,0.01,2011,0,1542,56112,746,0.48378728923476005,66,0.17259521738817932,0.2437567326062447,0.3445040214477212,0.04722791052351169
0.0005,0.01,2012,0,1547,57794,747,0.48287007110536523,58,0.12960543647145473,0.22424193809485515,0.35341365461847385,0.0483295716535196
0.0005,0.01,2013,0,1550,57209,872,0.5625806451612904,69,0.059175364026597094,0.19646860872505642,0.3807339449541285,0.04765530310918595
0.0005,0.01,2014,0,1546,57841,883,0.5711513583441138,70,0.06719217534170678,0.19071662744348386,0.32276330690826727,0.04843148829634467
0.0005,0.01,2015,0,1554,58125,859,0.5527670527670527,65,0.06429627541568356,0.20901460341181635,0.29103608847497087,0.04816931732578867
0.0005,0.01,2016,0,1559,68853,806,0.5169980756895446,65,0.11793373519940399,0.23056892146617816,0.3076923076923077,0.056694286601216504
0.0005,0.01,2017,0,1555,88239,721,0.46366559485530545,67,0.19152971774061678,0.2364370094839397,0.30374479889042993,0.07303132254900743
0.0005,0.01,2018,0,1554,86726,719,0.4626769626769627,77,0.25494959967966635,0.2561566813822045,0.36717663421418634,0.07187152196810923
0.0005,0.01,2019,0,1558,107216,723,0.46405648267008986,69,0.24977187031903722,0.25200120227775535,0.322268326417704,0.08839618666950284
0.0005,0.01,2020,0,1559,97055,723,0.463758819756254,92,0.20789931302835693,0.25004889393342405,0.35131396957123096,0.07991611093316295
0.0005,0.01,2021,0,1545,106955,670,0.4336569579288026,75,0.24327467141902434,0.25393466932011444,0.29402985074626864,0.08967168033267937
0.0005,0.01,2022,0,1541,108062,663,0.43024010382868266,80,0.22944065664321187,0.25380984531836936,0.31070889894419307,0.09107090184312767
0.0005,0.01,2023,0,1546,126610,668,0.4320827943078913,77,0.22877747499013945,0.2509216837388581,0.3203592814371258,0.1060132212997735
0.0005,0.05,1990,0,1013,18699,417,0.4116485686080948,116,0.11230727648097352,0.3578107229774061,,0.03648030153459571
0.0005,0.05,1991,0,697,5624,329,0.4720229555236729,91,0.08469064402583125,0.3542681614283649,0.5531914893617021,0.023186398192582332
0.0005,0.05,1992,0,1052,19548,407,0.38688212927756654,111,0.08506540938973371,0.33782935102921907,0.6412776412776413,0.0353601313975826
0.0005,0.05,1993,0,1082,18974,418,0.38632162661737524,105,0.11436322428515831,0.35564609912431344,0.5526315789473684,0.03244411537889371
0.0005,0.05,1994,0,1150,23716,412,0.3582608695652174,116,0.10017438024318975,0.3097326100744785,0.5436893203883495,0.03589662088016044
0.0005,0.05,1995,0,1136,20323,447,0.39348591549295775,107,0.09703767097578188,0.30586100589002096,0.5503355704697986,0.03152416702860334
0.0005,0.05,1996,0,1142,17380,464,0.4063047285464098,104,0.14160040130796667,0.3286915095042981,0.5387931034482758,0.026676449054582347
0.0005,0.05,1997,0,1193,19346,481,0.40318524727577537,91,0.10222552634195048,0.25953936417523044,0.5239085239085239,0.027208492492560066
0.0005,0.05,1998,0,1550,73180,562,0.36258064516129035,141,0.1434442319626144,0.31920671302438247,0.6103202846975089,0.06095920364855578
0.0005,0.05,1999,0,1557,81003,525,0.3371868978805395,139,0.18407981859410427,0.35059048812569593,0.42666666666666664,0.0668702418631836
0.0005,0.05,2000,0,1582,87000,580,0.3666245259165613,144,0.1443103448275862,0.35439257827039017,0.43965517241379315,0.06956822123653915
0.0005,0.05,2001,0,1586,84788,562,0.35435056746532156,144,0.1602310001139803,0.3495716588602062,0.41103202846975084,0.06745776331544548
0.0005,0.05,2002,0,1585,83134,573,0.3615141955835962,114,0.15375126778322964,0.31097076933671125,0.42233856893542754,0.06622534493196953
0.0005,0.05,2003,0,1586,79165,582,0.3669609079445145,119,0.17099467412997016,0.33414198769771497,0.40893470790378006,0.0629840759643728
0.0005,0.05,2004,0,1604,93539,582,0.3628428927680798,128,0.17604303208511948,0.33228884856748314,0.38144329896907214,0.07275868345356198
0.0005,0.05,2005,0,1614,95300,570,0.35315985130111527,102,0.20156355801785167,0.3290828346462079,0.3631578947368421,0.07321245979268505
0.0005,0.05,2006,0,1625,94606,651,0.4006153846153846,127,0.1670005497863384,0.3192099424205109,0.42089093701996927,0.07169837059492232
0.0005,0.05,2007,0,1630,123606,596,0.3656441717791411,118,0.19005900635106526,0.314732994576467,0.40436241610738255,0.0931023963664712
0.0005,0.05,2008,0,1637,142620,580,0.354306658521686,127,0.19230677764565993,0.31990469188393583,0.3655172413793103,0.10650707284032303
0.0005,0.05,2009,0,1634,124871,601,0.3678090575275398,120,0.1984296831957829,0.31547261910881996,0.3826955074875208,0.09359515081013461
0.0005,0.05,2010,0,1638,106068,564,0.3443223443223443,103,0.20174412755897586,0.3198336368026189,0.3634751773049646,0.07911371869832469
0.0005,0.05,2011,0,1641,100146,570,0.3473491773308958,111,0.1833302554632194,0.3179681191321223,0.37017543859649127,0.07442368573594328
0.0005,0.05,2012,0,1642,103277,570,0.3471376370280146,118,0.1897999384425978,0.3145557010159281,0.38245614035087716,0.07665701003740182
0.0005,0.05,2013,0,1646,103142,553,0.3359659781287971,114,0.18595593981864494,0.31486450117996134,0.3924050632911392,0.0761850594791832
0.0005,0.05,2014,0,1643,103797,549,0.33414485696895924,99,0.2086555784486448,0.3151121662447195,0.38615664845173037,0.07694919501253981
0.0005,0.05,2015,0,1651,105763,529,0.32041187159297396,97,0.19578617857997935,0.3178945893525799,0.3724007561436673,0.0776484407980471
