min_share,max_share,year,run,V_t,E_t,n_core,R_t,S_t,H_t,Q_cp,C_t
0.0,1.0,2011,6,17612,1535196,5521,0.313479445832387,1614,0.05975580353960299,0.43320972009732434,0.48433254845136753
0.0,1.0,2012,6,17767,1567243,5620,0.316316767040018,1607,0.06002482238066894,0.43320549121541707,0.49039145907473314
0.0,1.0,2013,6,17813,1594207,5795,0.3253242014259249,1706,0.056888022684754715,0.4336158171489705,0.4912855910267472
0.0,1.0,2014,6,17768,1613834,5627,0.31669293111211166,1600,0.05992689478036109,0.4335927560617907,0.476985960547361
0.0,1.0,2015,6,17773,1610502,5759,0.3240308332864457,1609,0.05981300594423563,0.4335136471947133,0.48341725994096196
0.0,1.0,2016,6,17782,1600252,5756,0.3236981216960972,1660,0.05934032155949547,0.43419390743474745,0.48071577484364136
0.0,1.0,2017,6,17775,1645430,5743,0.3230942334739803,1737,0.05727682352300186,0.435099877929042,0.48458993557374197
0.0,1.0,2018,6,17944,1738169,5742,0.31999554168524297,1681,0.05699647722131778,0.43667967705819316,0.4839777081156391
0.0,1.0,2019,6,18065,1825458,5834,0.32294492111818435,1636,0.05461700111495166,0.4386372769120556,0.4919437778539596
0.0,1.0,2020,6,18242,1921388,5972,0.3273763841684026,1844,0.051978444619207566,0.43974858345514795,0.4882786336235767
0.0,1.0,2021,6,18118,1983661,5905,0.32591897560437133,1785,0.051618621398218045,0.44096685005437075,0.47891617273497034
0.0,1.0,2022,6,18090,1954473,5963,0.3296296296296296,1794,0.05104047490127853,0.4419459983723355,0.47643803454636924
0.0,1.0,2023,6,18159,2009733,5976,0.3290930117297208,1843,0.049515162389853935,0.44298296793392855,0.48293172690763053
0.0,1.0,1990,7,12593,397239,3549,0.2818232351306281,1130,0.08776735254399605,0.4118536033917655,
0.0,1.0,1991,7,12657,417466,3579,0.2827684285375681,1212,0.08489706767169114,0.4133785010119288,0.589270746018441
0.0,1.0,1992,7,12986,445814,3703,0.28515324195287234,1173,0.08367207646849611,0.4151668103200259,0.5698082635700783
0.0,1.0,1993,7,13079,461959,3771,0.2883247954736601,1314,0.0823992026688905,0.4151159281052641,0.562185096791302
0.0,1.0,1994,7,13207,483525,3852,0.2916635117740592,1375,0.0814445220834425,0.41515838866311755,0.5597092419522326
0.0,1.0,1995,7,13617,503236,3890,0.28567232136300214,1210,0.083609280932587,0.41568332438160843,0.5650385604113111
0.0,1.0,1996,7,13774,535092,4033,0.292798025264992,1376,0.07846086793622833,0.4166759418791961,0.5727746094718571
0.0,1.0,1997,7,13990,548813,4077,0.2914224446032881,1284,0.08131721655170109,0.417034299977902,0.5584988962472406
0.0,1.0,1998,7,14084,572367,4091,0.290471456972451,1303,0.0810297699948991,0.41712649576265876,0.5509655340992423
0.0,1.0,1999,7,14465,616762,4420,0.3055651572761839,1474,0.07194529186544092,0.41883377534656485,0.5757918552036199
0.0,1.0,2000,7,15000,683122,4394,0.2929333333333333,1507,0.07675422831108501,0.4195865625583713,0.5562130177514792
0.0,1.0,2001,7,15252,725997,4545,0.29799370574350903,1463,0.07402619689911784,0.4201898654301537,0.5421342134213422
0.0,1.0,2002,7,15823,1036508,5211,0.329330721102193,1527,0.05415345017501873,0.43590148921413824,0.579543273843792
0.0,1.0,2003,7,16064,977125,5028,0.3129980079681275,1502,0.0639288718261269,0.4302131480681382,0.5067621320604614
0.0,1.0,2004,7,16228,1000259,5141,0.31679812669460194,1601,0.06321008407113146,0.42865974472139146,0.5207158140439603
0.0,1.0,2005,7,16469,1106209,5205,0.3160483332321331,1612,0.06209860650874196,0.4312136684940496,0.5143131604226705
0.0,1.0,2006,7,16779,1197019,5384,0.32087728708504676,1693,0.05802433990757931,0.4325990654264795,0.5193164933135215
0.0,1.0,2007,7,17059,1247769,5409,0.31707603024796294,1577,0.06032840167204874,0.43212020968877496,0.5028655943797375
0.0,1.0,2008,7,17229,1318524,5535,0.32126066515758317,1701,0.05830597601368967,0.4324634560243373,0.5035230352303524
0.0,1.0,2009,7,17423,1400948,5528,0.3172817540033289,1609,0.059060727023693076,0.43309333385696314,0.49728654124457305
0.0,1.0,2010,7,17478,1484113,5640,0.32269138345348436,1635,0.05752470952165384,0.43315812565601064,0.48244680851063826
0.0,1.0,2011,7,17612,1535196,5624,0.31932773109243695,1702,0.05780917081639549,0.4332230822802368,0.4852418207681366
0.0,1.0,2012,7,17767,1567243,5707,0.3212134856756909,1606,0.058529746330724476,0.4331626072557197,0.48536884527772906
0.0,1.0,2013,7,17813,1594207,5752,0.32291023409869196,1623,0.057540063467070045,0.4335953421456108,0.4808762169680111
0.0,1.0,2014,7,17768,1613834,5582,0.3141602881584872,1654,0.06048726513961226,0.43361673732420697,0.4711572912934432
0.0,1.0,2015,7,17773,1610502,5813,0.3270691498340179,1734,0.058333663056540336,0.43354609857854787,0.4914846034749699
0.0,1.0,2016,7,17782,1600252,5706,0.32088628950624226,1640,0.06007942150538188,0.4342500329166737,0.47441289870311953
0.0,1.0,2017,7,17775,1645430,5750,0.3234880450070324,1697,0.057087818525519855,0.4350837929809278,0.4836521739130435
0.0,1.0,2018,7,17944,1738169,5775,0.3218345965225145,1636,0.05682169374636908,0.4366598687335934,0.47930735930735935
0.0,1.0,2019,7,18065,1825458,5974,0.3306947135344589,1827,0.05177916939255466,0.43865619964078945,0.48275862068965514
0.0,1.0,2020,7,18242,1921388,5887,0.3227168073676132,1811,0.05319921773434795,0.43974643860888557,0.4795311703754034
0.0,1.0,2021,7,18118,1983661,5881,0.3245943260845568,1713,0.052340905947902125,0.4409347454770641,0.4920931814317293
0.0,1.0,2022,7,18090,1954473,5937,0.3281923714759536,1803,0.05164674878146878,0.44194204044498203,0.48290382347987204
0.0,1.0,2023,7,18159,2009733,5775,0.31802412027094,1710,0.0528848559809599,0.4429782422932119,0.476017316017316
0.0,1.0,1990,8,12593,397239,3596,0.28555546732311604,1188,0.08614162813458535,0.4119019769628465,
0.0,1.0,1991,8,12657,417466,3766,0.29754286165758076,1347,0.07660711359625734,0.4133885935268826,0.5841741901221456
0.0,1.0,1992,8,12986,445814,3717,0.2862313260434314,1165,0.08500111717577961,0.4150408391231425,0.5628194780737154
0.0,1.0,1993,8,13079,461959,3826,0.2925300099395978,1288,0.08059460007448964,0.4150516665361599,0.5718766335598536
0.0,1.0,1994,8,13207,483525,3776,0.2859089876580601,1197,0.08590453645683711,0.4150910727626488,0.5529661016949152
0.0,1.0,1995,8,13617,503236,3796,0.2787691855768525,1181,0.08695498894627034,0.4157466397665945,0.5648050579557429
0.0,1.0,1996,8,13774,535092,3950,0.286772179468564,1177,0.08732395449447206,0.416034374441566,0.5782278481012658
0.0,1.0,1997,8,13990,548813,4099,0.29299499642601856,1338,0.08041929552671168,0.4170041224359127,0.5669675530617224
0.0,1.0,1998,8,14084,572367,4034,0.2864243112752059,1356,0.08306145409040507,0.4171518492028063,0.5490827962320277
0.0,1.0,1999,8,14465,616762,4240,0.29312132734185964,1386,0.07891787557849769,0.41871923508935016,0.5669811320754716
0.0,1.0,2000,8,15000,683122,4287,0.2858,1398,0.08064943086081251,0.41957114956186503,0.5565663634243061
0.0,1.0,2001,8,15252,725997,4528,0.2968790978232363,1446,0.07439555525727627,0.4201919127328416,0.5481448763250883
0.0,1.0,2002,8,15823,1036508,5189,0.32794034001137584,1663,0.054202782536445386,0.43591603619856456,0.5779533628830218
0.0,1.0,2003,8,16064,977125,5114,0.31835159362549803,1612,0.061383177667292864,0.43026429206983147,0.5170121235823231
0.0,1.0,2004,8,16228,1000259,5140,0.3167365048065073,1628,0.06284712864691365,0.42865022215402415,0.5178988326848248
0.0,1.0,2005,8,16469,1106209,5214,0.3165948144999696,1628,0.06221241415921757,0.4312174057898741,0.5168776371308017
0.0,1.0,2006,8,16779,1197019,5275,0.3143810715775672,1657,0.06024694863098315,0.43262270817124865,0.5014218009478673
0.0,1.0,2007,8,17059,1247769,5425,0.3180139515798112,1590,0.05982404383189279,0.4321788300068909,0.5076497695852534
0.0,1.0,2008,8,17229,1318524,5436,0.31551453943931745,1591,0.06025090409181749,0.43246710033349217,0.4972406181015453
0.0,1.0,2009,8,17423,1400948,5649,0.3242265970269184,1617,0.05652733032517328,0.4331007333571954,0.4990263763497964
0.0,1.0,2010,8,17478,1484113,5604,0.32063165121867493,1682,0.05845033449646704,0.433157146608273,0.48501070663811563
0.0,1.0,2011,8,17612,1535196,5618,0.3189870542811719,1690,0.05793975044106943,0.43321528639396745,0.4909220363118547
0.0,1.0,2012,8,17767,1567243,5761,0.324252828277143,1686,0.05727596702545995,0.4332194675001174,0.4896719319562576
0.0,1.0,2013,8,17813,1594207,5741,0.32229270757312073,1668,0.05810632280675544,0.43360861068473616,0.4786622539627242
0.0,1.0,2014,8,17768,1613834,5623,0.3164678072940117,1704,0.05980597397145164,0.43362301715280527,0.47430197403521257
0.0,1.0,2015,8,17773,1610502,5718,0.32172396331514097,1605,0.06042833263660187,0.4335153655561543,0.49143057012941593
0.0,1.0,2016,8,17782,1600252,5826,0.32763468676189406,1690,0.05755436082129554,0.4342521895367374,0.4843803638860281
0.0,1.0,2017,8,17775,1645430,5748,0.3233755274261603,1650,0.057167686294564236,0.4350906371494984,0.4751217814892137
0.0,1.0,2018,8,17944,1738169,5841,0.3255127061970575,1736,0.054840565987658865,0.43672921630336176,0.485190891970553
0.0,1.0,2019,8,18065,1825458,5851,0.3238859673401605,1635,0.054250455560508046,0.4386231591362418,0.4896598871987694
0.0,1.0,2020,8,18242,1921388,5836,0.31992106128713954,1677,0.054264354311425726,0.4397427414003929,0.47892392049348864
0.0,1.0,2021,8,18118,1983661,5964,0.32917540567391546,1822,0.05076293891225734,0.4409624193522553,0.49379610999329304
0.0,1.0,2022,8,18090,1954473,5909,0.32664455500276396,1762,0.051916267943885555,0.4419618775911464,0.4812997123032662
0.0,1.0,2023,8,18159,2009733,5987,0.3296987719588083,1853,0.04927671778358147,0.4430016757753543,0.4883915149490563
0.0,1.0,1990,9,12593,397239,3563,0.282934963868816,1177,0.08886630601461097,0.41175001796666855,
0.0,1.0,1991,9,12657,417466,3584,0.2831634668562851,1191,0.08389484639070473,0.413359408416327,0.5758928571428572
0.0,1.0,1992,9,12986,445814,3657,0.2816109656553211,1103,0.08668456903572093,0.41510684348836163,0.5761553185671315
0.0,1.0,1993,9,13079,461959,3840,0.2936004281672911,1272,0.07929090711805556,0.4151601513112579,0.5755208333333333
0.0,1.0,1994,9,13207,483525,3877,0.2935564473385326,1303,0.08072587228810287,0.4151182329414119,0.5610007737941707
0.0,1.0,1995,9,13617,503236,3748,0.27524418006903134,1242,0.09057922318441772,0.415741806004578,0.5584311632870864
0.0,1.0,1996,9,13774,535092,4051,0.2941048351967475,1284,0.07981822237954596,0.41650685827533973,0.5741792150086398
0.0,1.0,1997,9,13990,548813,4060,0.2902072909220872,1315,0.08133538790070131,0.41714223216167057,0.5522167487684729
0.0,1.0,1998,9,14084,572367,4116,0.2922465208747515,1336,0.07976386445179208,0.4171686212485087,0.5519922254616132
0.0,1.0,1999,9,14465,616762,4373,0.30231593501555476,1502,0.07352306204701123,0.418784516419748,0.5714612394237366
0.0,1.0,2000,9,15000,683122,4346,0.28973333333333334,1425,0.07868193274401206,0.41956129827243804,0.5469397146801657
0.0,1.0,2001,9,15252,725997,4437,0.290912667191188,1452,0.07693012570904138,0.4201836261634217,0.5517241379310345
0.0,1.0,2002,9,15823,1036508,5217,0.32970991594514315,1479,0.05417173746979333,0.43590284758644005,0.585010542457351
0.0,1.0,2003,9,16064,977125,5071,0.31567480079681276,1608,0.06206807136725935,0.43027256848688133,0.5127193847367384
0.0,1.0,2004,9,16228,1000259,5089,0.3135937885136801,1595,0.06381172450097444,0.4286689425291365,0.5144429160935351
0.0,1.0,2005,9,16469,1106209,5220,0.316959135345194,1563,0.06180179386679585,0.43118808398861636,0.514750957854406
0.0,1.0,2006,9,16779,1197019,5374,0.3202813040109661,1700,0.05818660717241307,0.4326083422132023,0.5128395980647562
0.0,1.0,2007,9,17059,1247769,5438,0.318776012661938,1733,0.059184608169852354,0.43218883434969596,0.502574475910261
0.0,1.0,2008,9,17229,1318524,5516,0.3201578733530675,1655,0.05887671490044651,0.43244814269901394,0.4954677302393038
0.0,1.0,2009,9,17423,1400948,5623,0.32273431670780006,1701,0.05687967811125067,0.43312938321489686,0.4947536902009604
0.0,1.0,2010,9,17478,1484113,5694,0.3257809818056986,1715,0.05647339942993622,0.4331688172415257,0.48261327713382507
0.0,1.0,2011,9,17612,1535196,5504,0.31251419486713605,1569,0.060354361732693346,0.4332198967810785,0.4767441860465116
0.0,1.0,2012,9,17767,1567243,5700,0.3208194968199471,1591,0.05859132040627884,0.4332094531231202,0.49140350877192984
0.0,1.0,2013,9,17813,1594207,5806,0.3259417279514961,1691,0.05682037029412004,0.4336187107761095,0.48622115053393045
0.0,1.0,2014,9,17768,1613834,5653,0.3181562359297614,1766,0.05933285557835989,0.43362415743769805,0.47603042632230674
0.0,1.0,2015,9,17773,1610502,5811,0.32695661959151523,1620,0.05869401136073116,0.43348540840901467,0.4876957494407159
0.0,1.0,2016,9,17782,1600252,5769,0.32442919806545945,1706,0.05863068520545179,0.4342751321128993,0.47720575489686257
0.0,1.0,2017,9,17775,1645430,5832,0.3281012658227848,1724,0.055819931093009374,0.435072152935674,0.4835390946502057
0.0,1.0,2018,9,17944,1738169,5754,0.3206642888987963,1718,0.0562879351040681,0.43674941865360545,0.4704553354188391
0.0,1.0,2019,9,18065,1825458,5851,0.3238859673401605,1636,0.05408927171982197,0.4386385839260387,0.48692531191249355
0.0,1.0,2020,9,18242,1921388,5863,0.3214011621532727,1725,0.05399119918449489,0.4397468854097702,0.48234692137131163
0.0,1.0,2021,9,18118,1983661,5914,0.3264157191743018,1724,0.05153331216035409,0.4409632639520895,0.48850185999323636
0.0,1.0,2022,9,18090,1954473,5978,0.3304588170259812,1829,0.05053328693443934,0.44194559246970144,0.4784208765473402
0.0,1.0,2023,9,18159,2009733,5921,0.32606421058428325,1842,0.05053188492828262,0.44298840391421157,0.4820131734504307
